DATAFLOW,LAST UPDATE,FREQ,INDIC,UNIT,GEO,TIME_PERIOD,OBS_VALUE,OBS_FLAG
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EE,2016,3217.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EE,2017,3394.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EE,2018,3624.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EE,2019,4001.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EE,2020,3701.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EE,2021,4264.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EE,2022,4864.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,1995,13018.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,1996,14606,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,1997,16239.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,1998,16123.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,1999,18340.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2000,18904.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2001,19585,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2002,21198,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2003,21887,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2004,22706,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2005,23898,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2006,26961,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2007,29548,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2008,30720,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2009,28080,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2010,28734,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2011,28159,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2012,27367,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2013,26765,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2014,28892,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2015,29412,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2016,31196,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2017,31578,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2018,32238,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2019,32653,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2020,28114,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2021,31783,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EL,2022,40006,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,1995,48184.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,1996,51997.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,1997,54920.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,1998,62180.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,1999,68806,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2000,74062,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2001,77827,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2002,83077,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2003,91059,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2004,101903,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2005,113934,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2006,123971,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2007,124734,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2008,106093,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2009,87546,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2010,107589,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2011,104082,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2012,106835,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2013,114144,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2014,120045,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2015,128955,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2016,131479,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2017,137673,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2018,143808,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2019,145691,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2020,129204,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2021,149924,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,ES,2022,164627,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,1995,808103.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,1996,855397.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,1997,885085.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,1998,965481.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,1999,1022869.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2000,1062042.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2001,1088000.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2002,1130304.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2003,1160911.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2004,1215380.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2005,1283771.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2006,1363027.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2007,1442136.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2008,1438094.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2009,1355901.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2010,1434302.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2011,1498725.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2012,1540660.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2013,1566146.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2014,1612982.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2015,1672178.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2016,1713817.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2017,1783353.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2018,1849488.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2019,1915780.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2020,1800020.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2021,2011278.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,EU27_2020,2022,2159771.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,1995,14155.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,1996,14453.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,1997,16177.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,1998,16874.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,1999,17764,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2000,18424,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2001,18742,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2002,19714,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2003,20797,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2004,21117,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2005,22040,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2006,23016,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2007,23825,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2008,24267,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2009,23531,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2010,24378,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2011,27371,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2012,28320,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2013,29473,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2014,29727,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2015,29913,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2016,31360,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2017,31861,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2018,33251,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2019,34036,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2020,33520,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2021,35164,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FI,2022,36997,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,1995,193387.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,1996,206083.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,1997,208939.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,1998,216990.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,1999,225440,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2000,229073,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2001,231435,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2002,239303,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2003,244620,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2004,258789,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2005,270924,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2006,281218,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2007,291466,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2008,293942,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2009,289677,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2010,294794,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2011,312750,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2012,321134,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2013,330512,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2014,338780,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2015,349956,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2016,359521,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2017,375993,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2018,391648,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2019,411300,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2020,394571,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2021,420775,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,FR,2022,449064,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,1995,3448,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,1996,3693.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,1997,4002.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,1998,4636,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,1999,4372.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2000,4751.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2001,5098.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2002,5693.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2003,6000,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2004,6310.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2005,6810.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2006,7570.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2007,8145.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2008,8908.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2009,7975.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2010,8179.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2011,7986.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2012,8234.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2013,8421.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2014,8348.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2015,8886.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2016,9372.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2017,10001.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2018,10773.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2019,11398.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2020,9812.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2021,11507.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HR,2022,13025.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,1995,6146.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,1996,6159.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,1997,6379.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,1998,6707.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,1999,7468.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2000,8462,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2001,9224.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2002,10684.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2003,11723.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2004,13434.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2005,14086.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2006,13845.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2007,16237.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2008,16985.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2009,15538.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2010,17278.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2011,17686.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2012,18679.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2013,19083.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2014,19733,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2015,21162.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2016,21133.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2017,22868.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2018,24791.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2019,26459.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2020,25066.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2021,27309.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,HU,2022,30956.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,1995,7634.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,1996,8640.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,1997,10279.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,1998,11101,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,1999,12402.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2000,14261.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2001,14769.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2002,16314.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2003,17803.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2004,19874.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2005,22568.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2006,25337.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2007,26127.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2008,22803.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2009,18577.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2010,18305.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2011,18034,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2012,18605,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2013,19558.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2014,21534.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2015,22813,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2016,23956.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2017,25082.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2018,26149.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2019,27966.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2020,24135.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2021,30126.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IE,2022,32544.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,1998,1291.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,1999,1530,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2000,1711.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2001,1408.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2002,1505.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2003,1625.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2004,1902.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2005,2502.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2006,2586.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2007,2784.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2008,1612.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2009,1218.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2010,1362.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2011,1444,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2012,1584.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2013,1644,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2014,2029.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2015,2289.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D2,MIO_EUR,IS,2016,2597.2,
